,Guage 1 (hPa),Gauge 2 (hPa)
2021-12-11 14:26:56,2.7e-9,1.84e-9
2021-12-11 14:27:57,2.71e-9,1.85e-9
2021-12-11 14:28:58,2.7e-9,1.87e-9
2021-12-11 14:29:58,2.71e-9,1.86e-9
2021-12-11 14:30:59,2.72e-9,1.86e-9
2021-12-11 14:31:59,2.71e-9,1.88e-9
2021-12-11 14:33:00,2.74e-9,1.88e-9
2021-12-11 14:34:01,2.75e-9,1.88e-9
2021-12-11 14:35:01,2.76e-9,1.89e-9
2021-12-11 14:36:02,2.76e-9,1.87e-9
2021-12-11 14:37:02,2.76e-9,1.89e-9
2021-12-11 14:38:03,2.77e-9,1.89e-9
2021-12-11 14:39:04,2.79e-9,1.89e-9
2021-12-11 14:40:04,2.81e-9,1.91e-9
2021-12-11 14:41:05,2.81e-9,1.92e-9
2021-12-11 14:42:05,2.82e-9,1.92e-9
2021-12-11 14:43:06,2.83e-9,1.91e-9
2021-12-11 14:44:07,2.81e-9,1.92e-9
2021-12-11 14:45:07,2.84e-9,1.91e-9
2021-12-11 14:46:08,2.86e-9,1.93e-9
2021-12-11 14:47:09,2.86e-9,1.94e-9
2021-12-11 14:48:09,2.86e-9,1.95e-9
2021-12-11 14:49:10,2.89e-9,1.94e-9
2021-12-11 14:50:10,2.91e-9,1.96e-9
2021-12-11 14:51:11,2.9e-9,1.97e-9
2021-12-11 14:52:12,2.93e-9,1.97e-9
2021-12-11 14:53:12,2.97e-9,2.0e-9
2021-12-11 14:54:13,2.96e-9,2.0e-9
2021-12-11 14:55:14,3.0e-9,2.0e-9
2021-12-11 14:56:14,3.0e-9,2.01e-9
2021-12-11 14:57:15,3.02e-9,2.02e-9
2021-12-11 14:58:16,3.04e-9,2.04e-9
2021-12-11 14:59:16,3.06e-9,2.04e-9
2021-12-11 15:00:17,3.08e-9,2.05e-9
2021-12-11 15:01:17,3.09e-9,2.07e-9
2021-12-11 15:02:18,3.09e-9,2.06e-9
2021-12-11 15:03:19,3.09e-9,2.06e-9
2021-12-11 15:04:19,3.11e-9,2.09e-9
2021-12-11 15:05:20,3.14e-9,2.06e-9
2021-12-11 15:06:20,3.13e-9,2.08e-9
2021-12-11 15:07:21,3.13e-9,2.1e-9
2021-12-11 15:08:22,3.13e-9,2.09e-9
2021-12-11 15:09:22,3.14e-9,2.1e-9
2021-12-11 15:10:23,3.13e-9,2.09e-9
2021-12-11 15:11:24,3.19e-9,2.11e-9
2021-12-11 15:12:24,3.21e-9,2.11e-9
2021-12-11 15:13:25,3.21e-9,2.13e-9
2021-12-11 15:14:26,3.22e-9,2.14e-9
2021-12-11 15:15:26,3.23e-9,2.14e-9
2021-12-11 15:16:27,3.24e-9,2.15e-9
2021-12-11 15:17:27,3.22e-9,2.16e-9
2021-12-11 15:18:28,3.26e-9,2.17e-9
2021-12-11 15:19:28,3.26e-9,2.18e-9
2021-12-11 15:20:29,3.32e-9,2.19e-9
2021-12-11 15:21:30,3.33e-9,2.21e-9
2021-12-11 15:22:30,3.35e-9,2.21e-9
2021-12-11 15:23:31,3.37e-9,2.2e-9
2021-12-11 15:24:32,3.38e-9,2.22e-9
2021-12-11 15:25:32,3.39e-9,2.24e-9
2021-12-11 15:26:33,3.42e-9,2.24e-9
2021-12-11 15:27:34,3.45e-9,2.25e-9
2021-12-11 15:28:34,3.47e-9,2.27e-9
2021-12-11 15:29:35,3.48e-9,2.29e-9
2021-12-11 15:30:35,3.5e-9,2.28e-9
2021-12-11 15:31:36,3.49e-9,2.29e-9
2021-12-11 15:32:37,3.5e-9,2.31e-9
2021-12-11 15:33:38,3.55e-9,2.33e-9
2021-12-11 15:34:38,3.54e-9,2.33e-9
2021-12-11 15:35:39,3.57e-9,2.33e-9
2021-12-11 15:36:39,3.56e-9,2.33e-9
2021-12-11 15:37:40,3.57e-9,2.33e-9
2021-12-11 15:38:41,3.58e-9,2.33e-9
2021-12-11 15:39:41,3.58e-9,2.34e-9
2021-12-11 15:40:42,3.59e-9,2.36e-9
2021-12-11 15:41:43,3.64e-9,2.38e-9
2021-12-11 15:42:43,3.67e-9,2.4e-9
2021-12-11 15:43:44,3.69e-9,2.41e-9
2021-12-11 15:44:45,3.71e-9,2.39e-9
2021-12-11 15:45:45,3.71e-9,2.43e-9
2021-12-11 15:46:46,3.76e-9,2.44e-9
2021-12-11 15:47:46,3.77e-9,2.45e-9
2021-12-11 15:48:47,3.83e-9,2.47e-9
2021-12-11 15:49:48,3.84e-9,2.47e-9
2021-12-11 15:50:48,3.86e-9,2.49e-9
2021-12-11 15:51:49,3.85e-9,2.47e-9
2021-12-11 15:52:49,3.88e-9,2.5e-9
2021-12-11 15:53:50,3.87e-9,2.51e-9
2021-12-11 15:54:51,3.9e-9,2.52e-9
2021-12-11 15:55:51,3.93e-9,2.52e-9
2021-12-11 15:56:52,3.93e-9,2.54e-9
2021-12-11 15:57:52,3.93e-9,2.55e-9
2021-12-11 15:58:53,3.93e-9,2.55e-9
2021-12-11 15:59:54,3.94e-9,2.54e-9
2021-12-11 16:00:54,3.99e-9,2.56e-9
2021-12-11 16:01:55,4.01e-9,2.58e-9
2021-12-11 16:02:56,4.02e-9,2.59e-9
2021-12-11 16:03:56,4.06e-9,2.6e-9
2021-12-11 16:04:57,4.07e-9,2.61e-9
2021-12-11 16:05:58,4.07e-9,2.61e-9
2021-12-11 16:06:58,4.08e-9,2.62e-9
2021-12-11 16:07:59,4.1e-9,2.64e-9
2021-12-11 16:09:00,4.11e-9,2.64e-9
2021-12-11 16:10:00,4.13e-9,2.64e-9
2021-12-11 16:11:01,4.14e-9,2.67e-9
2021-12-11 16:12:01,4.17e-9,2.67e-9
2021-12-11 16:13:02,4.17e-9,2.67e-9
2021-12-11 16:14:03,4.16e-9,2.67e-9
2021-12-11 16:15:03,4.17e-9,2.7e-9
2021-12-11 16:16:04,4.2e-9,2.69e-9
2021-12-11 16:17:04,4.21e-9,2.71e-9
2021-12-11 16:18:05,4.25e-9,2.71e-9
2021-12-11 16:19:06,4.26e-9,2.72e-9
2021-12-11 16:20:06,4.26e-9,2.73e-9
2021-12-11 16:21:07,4.29e-9,2.73e-9
2021-12-11 16:22:08,4.32e-9,2.77e-9
2021-12-11 16:23:08,4.34e-9,2.78e-9
2021-12-11 16:24:09,4.36e-9,2.77e-9
2021-12-11 16:25:09,4.34e-9,2.78e-9
2021-12-11 16:26:10,4.35e-9,2.77e-9
2021-12-11 16:27:11,4.33e-9,2.8e-9
2021-12-11 16:28:11,4.35e-9,2.77e-9
2021-12-11 16:29:12,4.35e-9,2.8e-9
2021-12-11 16:30:13,4.4e-9,2.82e-9
2021-12-11 16:31:13,4.41e-9,2.8e-9
2021-12-11 16:32:14,4.43e-9,2.83e-9
2021-12-11 16:33:14,4.44e-9,2.81e-9
2021-12-11 16:34:15,4.41e-9,2.83e-9
2021-12-11 16:35:16,4.44e-9,2.81e-9
2021-12-11 16:36:16,4.46e-9,2.86e-9
2021-12-11 16:37:17,4.51e-9,2.86e-9
2021-12-11 16:38:17,4.52e-9,2.86e-9
2021-12-11 16:39:18,4.54e-9,2.88e-9
2021-12-11 16:40:19,4.55e-9,2.88e-9
2021-12-11 16:41:19,4.53e-9,2.86e-9
2021-12-11 16:42:20,4.5e-9,2.86e-9
2021-12-11 16:43:21,4.52e-9,2.88e-9
2021-12-11 16:44:22,4.54e-9,2.9e-9
2021-12-11 16:45:22,4.54e-9,2.88e-9
2021-12-11 16:46:23,4.55e-9,2.88e-9
2021-12-11 16:47:23,4.55e-9,2.9e-9
2021-12-11 16:48:24,4.55e-9,2.89e-9
2021-12-11 16:49:25,4.55e-9,2.9e-9
2021-12-11 16:50:25,4.55e-9,2.91e-9
2021-12-11 16:51:26,4.6e-9,2.93e-9
2021-12-11 16:52:26,4.59e-9,2.91e-9
2021-12-11 16:53:27,4.56e-9,2.92e-9
2021-12-11 16:54:28,4.58e-9,2.92e-9
2021-12-11 16:55:28,4.59e-9,2.91e-9
2021-12-11 16:56:29,4.57e-9,2.93e-9
2021-12-11 16:57:29,4.62e-9,2.93e-9
2021-12-11 16:58:30,4.66e-9,2.96e-9
2021-12-11 16:59:31,4.65e-9,2.95e-9
2021-12-11 17:00:31,4.68e-9,2.95e-9
2021-12-11 17:01:32,4.72e-9,2.98e-9
2021-12-11 17:02:32,4.74e-9,3.0e-9
2021-12-11 17:03:33,4.73e-9,2.99e-9
2021-12-11 17:04:34,4.79e-9,3.01e-9
2021-12-11 17:05:34,4.81e-9,3.03e-9
2021-12-11 17:06:35,4.88e-9,3.05e-9
2021-12-11 17:07:36,4.91e-9,3.07e-9
2021-12-11 17:08:36,4.9e-9,3.05e-9
2021-12-11 17:09:37,4.89e-9,3.08e-9
2021-12-11 17:10:37,4.92e-9,3.11e-9
2021-12-11 17:11:38,4.93e-9,3.1e-9
2021-12-11 17:12:39,4.92e-9,3.11e-9
2021-12-11 17:13:39,4.98e-9,3.12e-9
2021-12-11 17:14:40,4.97e-9,3.13e-9
2021-12-11 17:15:41,5.01e-9,3.13e-9
2021-12-11 17:16:41,4.98e-9,3.13e-9
2021-12-11 17:17:42,4.98e-9,3.13e-9
2021-12-11 17:18:42,4.96e-9,3.12e-9
2021-12-11 17:19:43,4.92e-9,3.1e-9
2021-12-11 17:20:44,4.9e-9,3.09e-9
2021-12-11 17:21:44,4.91e-9,3.09e-9
2021-12-11 17:22:45,4.89e-9,3.09e-9
2021-12-11 17:23:45,4.89e-9,3.09e-9
2021-12-11 17:24:46,4.82e-9,3.05e-9
2021-12-11 17:25:47,4.78e-9,3.06e-9
2021-12-11 17:26:47,4.77e-9,3.06e-9
2021-12-11 17:27:48,4.73e-9,3.03e-9
2021-12-11 17:28:48,4.72e-9,3.03e-9
2021-12-11 17:29:49,4.74e-9,3.03e-9
2021-12-11 17:30:50,4.71e-9,3.03e-9
2021-12-11 17:31:50,4.69e-9,3.01e-9
2021-12-11 17:32:51,4.66e-9,2.99e-9
2021-12-11 17:33:51,4.65e-9,2.96e-9
2021-12-11 17:34:52,4.59e-9,2.97e-9
2021-12-11 17:35:53,4.56e-9,2.94e-9
2021-12-11 17:36:53,4.58e-9,2.95e-9
2021-12-11 17:37:54,4.56e-9,2.96e-9
2021-12-11 17:38:54,4.54e-9,2.93e-9
2021-12-11 17:39:55,4.52e-9,2.91e-9
2021-12-11 17:40:56,4.47e-9,2.89e-9
2021-12-11 17:41:56,4.43e-9,2.91e-9
2021-12-11 17:42:57,4.43e-9,2.86e-9
2021-12-11 17:43:57,4.41e-9,2.88e-9
2021-12-11 17:44:58,4.39e-9,2.87e-9
2021-12-11 17:45:59,4.39e-9,2.87e-9
2021-12-11 17:46:59,4.37e-9,2.85e-9
2021-12-11 17:48:00,4.34e-9,2.82e-9
2021-12-11 17:49:00,4.31e-9,2.82e-9
2021-12-11 17:50:01,4.3e-9,2.83e-9
2021-12-11 17:51:02,4.25e-9,2.81e-9
2021-12-11 17:52:02,4.27e-9,2.8e-9
2021-12-11 17:53:03,4.28e-9,2.81e-9
2021-12-11 17:54:03,4.25e-9,2.78e-9
2021-12-11 17:55:04,4.23e-9,2.76e-9
2021-12-11 17:56:05,4.19e-9,2.76e-9
2021-12-11 17:57:05,4.15e-9,2.74e-9
2021-12-11 17:58:06,4.12e-9,2.71e-9
2021-12-11 17:59:06,4.12e-9,2.73e-9
2021-12-11 18:00:07,4.11e-9,2.7e-9
2021-12-11 18:01:08,4.1e-9,2.71e-9
2021-12-11 18:02:08,4.1e-9,2.72e-9
2021-12-11 18:03:09,4.09e-9,2.68e-9
2021-12-11 18:04:09,4.07e-9,2.7e-9
2021-12-11 18:05:10,4.06e-9,2.67e-9
2021-12-11 18:06:11,4.05e-9,2.67e-9
2021-12-11 18:07:11,4.06e-9,2.69e-9
2021-12-11 18:08:12,4.05e-9,2.66e-9
2021-12-11 18:09:13,4.02e-9,2.65e-9
2021-12-11 18:10:13,4.0e-9,2.67e-9
2021-12-11 18:11:14,3.97e-9,2.62e-9
2021-12-11 18:12:14,3.95e-9,2.62e-9
2021-12-11 18:13:15,3.92e-9,2.59e-9
2021-12-11 18:14:16,3.93e-9,2.62e-9
2021-12-11 18:15:16,3.93e-9,2.61e-9
2021-12-11 18:16:17,3.92e-9,2.59e-9
2021-12-11 18:17:17,3.9e-9,2.58e-9
2021-12-11 18:18:18,3.9e-9,2.58e-9
2021-12-11 18:19:19,3.86e-9,2.58e-9
2021-12-11 18:20:19,3.87e-9,2.57e-9
2021-12-11 18:21:20,3.85e-9,2.57e-9
2021-12-11 18:22:20,3.85e-9,2.57e-9
2021-12-11 18:23:21,3.84e-9,2.56e-9
2021-12-11 18:24:22,3.84e-9,2.56e-9
2021-12-11 18:25:22,3.81e-9,2.54e-9
2021-12-11 18:26:23,3.8e-9,2.54e-9
2021-12-11 18:27:24,3.78e-9,2.55e-9
2021-12-11 18:28:24,3.78e-9,2.53e-9
2021-12-11 18:29:25,3.78e-9,2.52e-9
2021-12-11 18:30:26,3.78e-9,2.54e-9
2021-12-11 18:31:26,3.79e-9,2.52e-9
2021-12-11 18:32:27,3.77e-9,2.5e-9
2021-12-11 18:33:28,3.77e-9,2.49e-9
2021-12-11 18:34:29,3.75e-9,2.51e-9
2021-12-11 18:35:29,3.72e-9,2.5e-9
2021-12-11 18:36:30,3.72e-9,2.49e-9
2021-12-11 18:37:30,3.73e-9,2.48e-9
2021-12-11 18:38:31,3.73e-9,2.49e-9
2021-12-11 18:39:32,3.71e-9,2.49e-9
2021-12-11 18:40:32,3.72e-9,2.49e-9
2021-12-11 18:41:33,3.7e-9,2.48e-9
2021-12-11 18:42:33,3.67e-9,2.46e-9
2021-12-11 18:43:34,3.66e-9,2.47e-9
2021-12-11 18:44:35,3.64e-9,2.48e-9
2021-12-11 18:45:35,3.64e-9,2.46e-9
2021-12-11 18:46:36,3.65e-9,2.45e-9
2021-12-11 18:47:37,3.65e-9,2.46e-9
2021-12-11 18:48:37,3.64e-9,2.44e-9
2021-12-11 18:49:38,3.65e-9,2.43e-9
2021-12-11 18:50:38,3.62e-9,2.44e-9
2021-12-11 18:51:39,3.6e-9,2.44e-9
2021-12-11 18:52:40,3.59e-9,2.44e-9
2021-12-11 18:53:40,3.58e-9,2.43e-9
2021-12-11 18:54:41,3.58e-9,2.43e-9
2021-12-11 18:55:42,3.57e-9,2.42e-9
2021-12-11 18:56:43,3.57e-9,2.42e-9
2021-12-11 18:57:43,3.57e-9,2.4e-9
2021-12-11 18:58:44,3.52e-9,2.38e-9
2021-12-11 18:59:45,3.51e-9,2.39e-9
2021-12-11 19:00:45,3.51e-9,2.4e-9
2021-12-11 19:01:46,3.51e-9,2.37e-9
2021-12-11 19:02:46,3.49e-9,2.37e-9
2021-12-11 19:03:47,3.49e-9,2.36e-9
2021-12-11 19:04:48,3.47e-9,2.39e-9
2021-12-11 19:05:48,3.46e-9,2.35e-9
2021-12-11 19:06:49,3.45e-9,2.34e-9
2021-12-11 19:07:50,3.45e-9,2.34e-9
2021-12-11 19:08:50,3.44e-9,2.35e-9
2021-12-11 19:09:51,3.43e-9,2.34e-9
2021-12-11 19:10:52,3.42e-9,2.34e-9
2021-12-11 19:11:53,3.4e-9,2.32e-9
2021-12-11 19:12:53,3.38e-9,2.32e-9
2021-12-11 19:13:54,3.4e-9,2.32e-9
2021-12-11 19:14:54,3.36e-9,2.31e-9
2021-12-11 19:15:55,3.34e-9,2.3e-9
2021-12-11 19:16:56,3.35e-9,2.3e-9
2021-12-11 19:17:56,3.33e-9,2.3e-9
2021-12-11 19:18:57,3.34e-9,2.3e-9
2021-12-11 19:19:58,3.33e-9,2.28e-9
2021-12-11 19:20:58,3.32e-9,2.28e-9
2021-12-11 19:21:59,3.33e-9,2.28e-9
2021-12-11 19:22:59,3.33e-9,2.28e-9
2021-12-11 19:24:00,3.33e-9,2.28e-9
2021-12-11 19:25:01,3.32e-9,2.28e-9
2021-12-11 19:26:01,3.32e-9,2.28e-9
2021-12-11 19:27:02,3.31e-9,2.26e-9
2021-12-11 19:28:02,3.32e-9,2.28e-9
2021-12-11 19:29:03,3.29e-9,2.26e-9
2021-12-11 19:30:04,3.28e-9,2.27e-9
2021-12-11 19:31:04,3.3e-9,2.27e-9
2021-12-11 19:32:05,3.33e-9,2.26e-9
2021-12-11 19:33:05,3.34e-9,2.29e-9
2021-12-11 19:34:06,3.33e-9,2.27e-9
2021-12-11 19:35:07,3.3e-9,2.27e-9
2021-12-11 19:36:07,3.3e-9,2.26e-9
2021-12-11 19:37:08,3.32e-9,2.27e-9
2021-12-11 19:38:09,3.31e-9,2.24e-9
2021-12-11 19:39:09,3.3e-9,2.27e-9
2021-12-11 19:40:10,3.33e-9,2.27e-9
2021-12-11 19:41:10,3.33e-9,2.27e-9
2021-12-11 19:42:11,3.36e-9,2.29e-9
2021-12-11 19:43:12,3.35e-9,2.28e-9
2021-12-11 19:44:12,3.37e-9,2.26e-9
2021-12-11 19:45:13,3.35e-9,2.26e-9
2021-12-11 19:46:13,3.37e-9,2.28e-9
2021-12-11 19:47:14,3.35e-9,2.28e-9
2021-12-11 19:48:15,3.39e-9,2.29e-9
2021-12-11 19:49:15,3.37e-9,2.29e-9
2021-12-11 19:50:16,3.34e-9,2.28e-9
2021-12-11 19:51:17,3.34e-9,2.27e-9
2021-12-11 19:52:17,3.32e-9,2.26e-9
2021-12-11 19:53:18,3.28e-9,2.25e-9
2021-12-11 19:54:19,3.27e-9,2.24e-9
2021-12-11 19:55:19,3.28e-9,2.23e-9
2021-12-11 19:56:20,3.25e-9,2.23e-9
2021-12-11 19:57:21,3.24e-9,2.23e-9
2021-12-11 19:58:21,3.23e-9,2.22e-9
2021-12-11 19:59:22,3.2e-9,2.21e-9
2021-12-11 20:00:22,3.19e-9,2.2e-9
2021-12-11 20:01:23,3.18e-9,2.19e-9
2021-12-11 20:02:24,3.17e-9,2.19e-9
2021-12-11 20:03:24,3.17e-9,2.18e-9
2021-12-11 20:04:25,3.17e-9,2.21e-9
2021-12-11 20:05:25,3.17e-9,2.18e-9
2021-12-11 20:06:26,3.16e-9,2.19e-9
2021-12-11 20:07:27,3.13e-9,2.19e-9
2021-12-11 20:08:27,3.13e-9,2.15e-9
2021-12-11 20:09:28,3.12e-9,2.17e-9
2021-12-11 20:10:29,3.11e-9,2.15e-9
2021-12-11 20:11:29,3.12e-9,2.17e-9
2021-12-11 20:12:30,3.1e-9,2.17e-9
2021-12-11 20:13:31,3.09e-9,2.16e-9
2021-12-11 20:14:31,3.08e-9,2.13e-9
2021-12-11 20:15:32,3.05e-9,2.13e-9
2021-12-11 20:16:33,3.07e-9,2.12e-9
2021-12-11 20:17:33,3.05e-9,2.15e-9
2021-12-11 20:18:34,3.06e-9,2.14e-9
2021-12-11 20:19:34,3.04e-9,2.11e-9
2021-12-11 20:20:35,3.04e-9,2.12e-9
2021-12-11 20:21:35,3.04e-9,2.12e-9
2021-12-11 20:22:36,3.02e-9,2.1e-9
2021-12-11 20:23:37,3.04e-9,2.09e-9
2021-12-11 20:24:37,3.01e-9,2.11e-9
2021-12-11 20:25:38,3.01e-9,2.1e-9
2021-12-11 20:26:39,3.0e-9,2.09e-9
2021-12-11 20:27:39,3.0e-9,2.11e-9
2021-12-11 20:28:40,3.0e-9,2.1e-9
2021-12-11 20:29:40,3.0e-9,2.1e-9
2021-12-11 20:30:41,2.99e-9,2.09e-9
2021-12-11 20:31:42,2.97e-9,2.1e-9
2021-12-11 20:32:42,2.96e-9,2.07e-9
2021-12-11 20:33:43,2.97e-9,2.08e-9
2021-12-11 20:34:44,2.96e-9,2.07e-9
2021-12-11 20:35:44,2.97e-9,2.06e-9
2021-12-11 20:36:45,2.96e-9,2.07e-9
2021-12-11 20:37:45,2.94e-9,2.07e-9
2021-12-11 20:38:46,2.93e-9,2.05e-9
2021-12-11 20:39:47,2.92e-9,2.04e-9
2021-12-11 20:40:47,2.92e-9,2.05e-9
2021-12-11 20:41:48,2.9e-9,2.04e-9
2021-12-11 20:42:49,2.92e-9,2.02e-9
2021-12-11 20:43:49,2.9e-9,2.04e-9
2021-12-11 20:44:50,2.9e-9,2.05e-9
2021-12-11 20:45:50,2.91e-9,2.03e-9
2021-12-11 20:46:51,2.88e-9,2.02e-9
2021-12-11 20:47:52,2.88e-9,2.01e-9
2021-12-11 20:48:52,2.87e-9,2.01e-9
2021-12-11 20:49:53,2.88e-9,2.03e-9
2021-12-11 20:50:54,2.86e-9,2.02e-9
2021-12-11 20:51:54,2.85e-9,1.99e-9
2021-12-11 20:52:55,2.86e-9,2.0e-9
2021-12-11 20:53:56,2.85e-9,1.99e-9
2021-12-11 20:54:56,2.83e-9,1.99e-9
2021-12-11 20:55:57,2.83e-9,1.99e-9
2021-12-11 20:56:57,2.82e-9,1.99e-9
2021-12-11 20:57:58,2.85e-9,2.0e-9
2021-12-11 20:58:59,2.84e-9,1.97e-9
2021-12-11 20:59:59,2.83e-9,1.99e-9
2021-12-11 21:01:00,2.84e-9,1.96e-9
2021-12-11 21:02:00,2.83e-9,1.97e-9
2021-12-11 21:03:01,2.83e-9,1.98e-9
2021-12-11 21:04:02,2.82e-9,1.96e-9
2021-12-11 21:05:02,2.81e-9,1.98e-9
2021-12-11 21:06:03,2.81e-9,1.98e-9
2021-12-11 21:07:03,2.8e-9,1.98e-9
2021-12-11 21:08:04,2.81e-9,1.97e-9
2021-12-11 21:09:05,2.79e-9,1.96e-9
2021-12-11 21:10:06,2.81e-9,1.95e-9
2021-12-11 21:11:06,2.77e-9,1.96e-9
2021-12-11 21:12:07,2.78e-9,1.96e-9
2021-12-11 21:13:07,2.78e-9,1.95e-9
2021-12-11 21:14:08,2.8e-9,1.95e-9
2021-12-11 21:15:09,2.77e-9,1.95e-9
2021-12-11 21:16:10,2.78e-9,1.95e-9
2021-12-11 21:17:10,2.78e-9,1.93e-9
2021-12-11 21:18:11,2.75e-9,1.94e-9
2021-12-11 21:19:12,2.76e-9,1.93e-9
2021-12-11 21:20:12,2.76e-9,1.94e-9
2021-12-11 21:21:13,2.76e-9,1.94e-9
2021-12-11 21:22:13,2.75e-9,1.93e-9
2021-12-11 21:23:14,2.78e-9,1.94e-9
2021-12-11 21:24:15,2.76e-9,1.94e-9
2021-12-11 21:25:15,2.75e-9,1.92e-9
2021-12-11 21:26:16,2.75e-9,1.94e-9
2021-12-11 21:27:17,2.73e-9,1.93e-9
2021-12-11 21:28:17,2.74e-9,1.94e-9
2021-12-11 21:29:18,2.74e-9,1.9e-9
2021-12-11 21:30:19,2.73e-9,1.93e-9
2021-12-11 21:31:19,2.73e-9,1.92e-9
2021-12-11 21:32:20,2.73e-9,1.91e-9
2021-12-11 21:33:20,2.73e-9,1.92e-9
2021-12-11 21:34:21,2.7e-9,1.92e-9
2021-12-11 21:35:21,2.72e-9,1.92e-9
2021-12-11 21:36:22,2.71e-9,1.92e-9
2021-12-11 21:37:23,2.7e-9,1.92e-9
2021-12-11 21:38:23,2.7e-9,1.9e-9
2021-12-11 21:39:24,2.7e-9,1.91e-9
2021-12-11 21:40:25,2.71e-9,1.88e-9
2021-12-11 21:41:25,2.69e-9,1.89e-9
2021-12-11 21:42:26,2.7e-9,1.9e-9
2021-12-11 21:43:27,2.7e-9,1.9e-9
2021-12-11 21:44:27,2.69e-9,1.87e-9
2021-12-11 21:45:28,2.69e-9,1.88e-9
2021-12-11 21:46:28,2.68e-9,1.89e-9
2021-12-11 21:47:29,2.67e-9,1.87e-9
2021-12-11 21:48:30,2.68e-9,1.88e-9
2021-12-11 21:49:30,2.67e-9,1.88e-9
2021-12-11 21:50:31,2.66e-9,1.88e-9
2021-12-11 21:51:32,2.67e-9,1.89e-9
2021-12-11 21:52:32,2.66e-9,1.87e-9
2021-12-11 21:53:33,2.67e-9,1.88e-9
2021-12-11 21:54:33,2.66e-9,1.88e-9
2021-12-11 21:55:34,2.68e-9,1.87e-9
2021-12-11 21:56:35,2.66e-9,1.87e-9
2021-12-11 21:57:35,2.67e-9,1.85e-9
2021-12-11 21:58:36,2.68e-9,1.85e-9
2021-12-11 21:59:36,2.64e-9,1.88e-9
2021-12-11 22:00:37,2.64e-9,1.87e-9
2021-12-11 22:01:38,2.66e-9,1.87e-9
2021-12-11 22:02:38,2.63e-9,1.87e-9
2021-12-11 22:03:39,2.65e-9,1.86e-9
2021-12-11 22:04:40,2.63e-9,1.86e-9
2021-12-11 22:05:40,2.63e-9,1.86e-9
2021-12-11 22:06:41,2.65e-9,1.86e-9
2021-12-11 22:07:41,2.63e-9,1.87e-9
2021-12-11 22:08:42,2.64e-9,1.85e-9
2021-12-11 22:09:43,2.63e-9,1.86e-9
2021-12-11 22:10:43,2.63e-9,1.83e-9
2021-12-11 22:11:44,2.61e-9,1.85e-9
2021-12-11 22:12:44,2.63e-9,1.86e-9
2021-12-11 22:13:45,2.6e-9,1.83e-9
2021-12-11 22:14:46,2.63e-9,1.84e-9
2021-12-11 22:15:46,2.62e-9,1.86e-9
2021-12-11 22:16:47,2.62e-9,1.84e-9
2021-12-11 22:17:48,2.61e-9,1.86e-9
2021-12-11 22:18:48,2.62e-9,1.83e-9
2021-12-11 22:19:49,2.61e-9,1.82e-9
2021-12-11 22:20:50,2.6e-9,1.84e-9
2021-12-11 22:21:50,2.62e-9,1.83e-9
2021-12-11 22:22:51,2.61e-9,1.84e-9
2021-12-11 22:23:52,2.62e-9,1.82e-9
2021-12-11 22:24:52,2.6e-9,1.83e-9
2021-12-11 22:25:53,2.6e-9,1.84e-9
2021-12-11 22:26:53,2.59e-9,1.82e-9
2021-12-11 22:27:54,2.59e-9,1.83e-9
2021-12-11 22:28:55,2.59e-9,1.81e-9
2021-12-11 22:29:55,2.58e-9,1.81e-9
2021-12-11 22:30:56,2.57e-9,1.83e-9
2021-12-11 22:31:56,2.59e-9,1.81e-9
2021-12-11 22:32:57,2.57e-9,1.82e-9
2021-12-11 22:33:58,2.59e-9,1.81e-9
2021-12-11 22:34:58,2.56e-9,1.82e-9
2021-12-11 22:35:59,2.57e-9,1.82e-9
2021-12-11 22:37:00,2.57e-9,1.82e-9
2021-12-11 22:38:00,2.57e-9,1.81e-9
2021-12-11 22:39:01,2.58e-9,1.81e-9
2021-12-11 22:40:02,2.55e-9,1.81e-9
2021-12-11 22:41:02,2.57e-9,1.8e-9
2021-12-11 22:42:03,2.56e-9,1.8e-9
2021-12-11 22:43:03,2.54e-9,1.81e-9
2021-12-11 22:44:04,2.54e-9,1.81e-9
2021-12-11 22:45:05,2.56e-9,1.81e-9
2021-12-11 22:46:05,2.54e-9,1.8e-9
2021-12-11 22:47:06,2.56e-9,1.8e-9
2021-12-11 22:48:06,2.55e-9,1.8e-9
2021-12-11 22:49:07,2.57e-9,1.8e-9
2021-12-11 22:50:08,2.54e-9,1.79e-9
2021-12-11 22:51:09,2.54e-9,1.8e-9
2021-12-11 22:52:10,2.52e-9,1.79e-9
2021-12-11 22:53:10,2.54e-9,1.8e-9
2021-12-11 22:54:11,2.51e-9,1.79e-9
2021-12-11 22:55:12,2.53e-9,1.79e-9
2021-12-11 22:56:13,2.52e-9,1.77e-9
2021-12-11 22:57:14,2.51e-9,1.78e-9
2021-12-11 22:58:14,2.51e-9,1.77e-9
2021-12-11 22:59:16,2.51e-9,1.78e-9
2021-12-11 23:00:17,2.5e-9,1.77e-9
2021-12-11 23:01:17,2.5e-9,1.78e-9
2021-12-11 23:02:18,2.49e-9,1.77e-9
2021-12-11 23:03:19,2.49e-9,1.77e-9
2021-12-11 23:04:19,2.48e-9,1.77e-9
2021-12-11 23:05:20,2.48e-9,1.76e-9
2021-12-11 23:06:21,2.48e-9,1.75e-9
2021-12-11 23:07:21,2.48e-9,1.76e-9
2021-12-11 23:08:22,2.48e-9,1.76e-9
